Date,Year,Team,Opponent,Win,Home,Star,Foreign,ball,OPS,BA,RBI,R,ERA,K,WHIP
2023/8/31,2023,富邦悍將,中信兄弟,1,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/1,2023,富邦悍將,中信兄弟,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/2,2023,富邦悍將,樂天桃猿,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/4,2023,富邦悍將,味全龍,0,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/5,2023,富邦悍將,統一7-ELEVEn獅,0,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/7,2023,富邦悍將,中信兄弟,1,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/9,2023,富邦悍將,味全龍,1,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/10,2023,富邦悍將,樂天桃猿,0,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/12,2023,富邦悍將,樂天桃猿,NA,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/13,2023,富邦悍將,統一7-ELEVEn獅,0,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/14,2023,富邦悍將,統一7-ELEVEn獅,0,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/17,2023,富邦悍將,味全龍,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/19,2023,富邦悍將,味全龍,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/21,2023,富邦悍將,統一7-ELEVEn獅,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/22,2023,富邦悍將,樂天桃猿,0,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/23,2023,富邦悍將,樂天桃猿,0,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/24,2023,富邦悍將,樂天桃猿,1,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/26,2023,富邦悍將,味全龍,1,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/27,2023,富邦悍將,統一7-ELEVEn獅,1,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/9/30,2023,富邦悍將,統一7-ELEVEn獅,1,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/1,2023,富邦悍將,味全龍,0,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/3,2023,富邦悍將,中信兄弟,1,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/8,2023,富邦悍將,樂天桃猿,1,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/9,2023,富邦悍將,樂天桃猿,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/10,2023,富邦悍將,中信兄弟,0,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/11,2023,富邦悍將,味全龍,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/12,2023,富邦悍將,中信兄弟,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/14,2023,富邦悍將,中信兄弟,1,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/15,2023,富邦悍將,中信兄弟,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/19,2023,富邦悍將,統一7-ELEVEn獅,1,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/20,2023,富邦悍將,統一7-ELEVEn獅,1,1,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/22,2023,富邦悍將,統一7-ELEVEn獅,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/23,2023,富邦悍將,樂天桃猿,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/24,2023,富邦悍將,樂天桃猿,1,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2023/10/25,2023,富邦悍將,統一7-ELEVEn獅,0,0,5,2,1,0.802,0.317934783,41,47,2.199747156,1.050084282,2.196961652
2022/4/3,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/4,2022,富邦悍將,中信兄弟,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/7,2022,富邦悍將,樂天桃猿,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/8,2022,富邦悍將,中信兄弟,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/9,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/10,2022,富邦悍將,統一7-ELEVEn獅,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/14,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/15,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/16,2022,富邦悍將,統一7-ELEVEn獅,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/21,2022,富邦悍將,中信兄弟,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/22,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/23,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/24,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/26,2022,富邦悍將,樂天桃猿,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/27,2022,富邦悍將,樂天桃猿,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/29,2022,富邦悍將,統一7-ELEVEn獅,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/4/30,2022,富邦悍將,統一7-ELEVEn獅,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/1,2022,富邦悍將,統一7-ELEVEn獅,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/3,2022,富邦悍將,中信兄弟,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/4,2022,富邦悍將,樂天桃猿,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/5,2022,富邦悍將,樂天桃猿,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/6,2022,富邦悍將,樂天桃猿,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/9,2022,富邦悍將,樂天桃猿,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/10,2022,富邦悍將,樂天桃猿,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/12,2022,富邦悍將,統一7-ELEVEn獅,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/13,2022,富邦悍將,中信兄弟,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/17,2022,富邦悍將,味全龍,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/18,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/20,2022,富邦悍將,樂天桃猿,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/21,2022,富邦悍將,樂天桃猿,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/22,2022,富邦悍將,樂天桃猿,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/27,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/28,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/5/31,2022,富邦悍將,統一7-ELEVEn獅,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/1,2022,富邦悍將,統一7-ELEVEn獅,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/2,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/4,2022,富邦悍將,樂天桃猿,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/5,2022,富邦悍將,中信兄弟,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/10,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/13,2022,富邦悍將,統一7-ELEVEn獅,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/15,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/16,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/17,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/18,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/19,2022,富邦悍將,樂天桃猿,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/21,2022,富邦悍將,樂天桃猿,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/22,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/23,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/25,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/6/26,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/5,2022,富邦悍將,中信兄弟,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/8,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/9,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/12,2022,富邦悍將,中信兄弟,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/14,2022,富邦悍將,統一7-ELEVEn獅,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/15,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/16,2022,富邦悍將,樂天桃猿,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/17,2022,富邦悍將,中信兄弟,NA,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/18,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/19,2022,富邦悍將,統一7-ELEVEn獅,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/22,2022,富邦悍將,味全龍,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/23,2022,富邦悍將,味全龍,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/26,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/7/28,2022,富邦悍將,樂天桃猿,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/2,2022,富邦悍將,樂天桃猿,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/3,2022,富邦悍將,中信兄弟,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/4,2022,富邦悍將,中信兄弟,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/5,2022,富邦悍將,中信兄弟,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/7,2022,富邦悍將,統一7-ELEVEn獅,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/9,2022,富邦悍將,樂天桃猿,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/10,2022,富邦悍將,樂天桃猿,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/11,2022,富邦悍將,中信兄弟,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/13,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/14,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/17,2022,富邦悍將,樂天桃猿,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/18,2022,富邦悍將,樂天桃猿,NA,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/19,2022,富邦悍將,樂天桃猿,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/20,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/23,2022,富邦悍將,樂天桃猿,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/25,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/26,2022,富邦悍將,味全龍,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/28,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/29,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/8/30,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/1,2022,富邦悍將,味全龍,NA,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/5,2022,富邦悍將,樂天桃猿,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/6,2022,富邦悍將,統一7-ELEVEn獅,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/7,2022,富邦悍將,統一7-ELEVEn獅,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/9,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/10,2022,富邦悍將,中信兄弟,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/11,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/14,2022,富邦悍將,統一7-ELEVEn獅,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/15,2022,富邦悍將,統一7-ELEVEn獅,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/16,2022,富邦悍將,統一7-ELEVEn獅,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/17,2022,富邦悍將,樂天桃猿,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/20,2022,富邦悍將,味全龍,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/21,2022,富邦悍將,味全龍,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/22,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/24,2022,富邦悍將,中信兄弟,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/25,2022,富邦悍將,樂天桃猿,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/27,2022,富邦悍將,樂天桃猿,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/28,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/9/30,2022,富邦悍將,統一7-ELEVEn獅,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/1,2022,富邦悍將,統一7-ELEVEn獅,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/2,2022,富邦悍將,味全龍,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/5,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/6,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/7,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/8,2022,富邦悍將,中信兄弟,NA,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/10,2022,富邦悍將,味全龍,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/12,2022,富邦悍將,中信兄弟,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/13,2022,富邦悍將,中信兄弟,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/14,2022,富邦悍將,中信兄弟,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/17,2022,富邦悍將,樂天桃猿,0,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/18,2022,富邦悍將,樂天桃猿,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/21,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/23,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/24,2022,富邦悍將,味全龍,0,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/25,2022,富邦悍將,樂天桃猿,1,0,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2022/10/26,2022,富邦悍將,統一7-ELEVEn獅,1,1,6,2,1,0,0,0,0,2.509060496,59.75076666,1.133574017
2021/3/14,2021,富邦悍將,中信兄弟,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/18,2021,富邦悍將,統一7-ELEVEn獅,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/19,2021,富邦悍將,樂天桃猿,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/20,2021,富邦悍將,樂天桃猿,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/21,2021,富邦悍將,樂天桃猿,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/23,2021,富邦悍將,中信兄弟,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/24,2021,富邦悍將,中信兄弟,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/26,2021,富邦悍將,味全龍,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/27,2021,富邦悍將,味全龍,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/28,2021,富邦悍將,味全龍,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/30,2021,富邦悍將,統一7-ELEVEn獅,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/3/31,2021,富邦悍將,中信兄弟,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/1,2021,富邦悍將,中信兄弟,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/2,2021,富邦悍將,中信兄弟,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/4,2021,富邦悍將,樂天桃猿,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/6,2021,富邦悍將,統一7-ELEVEn獅,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/7,2021,富邦悍將,統一7-ELEVEn獅,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/8,2021,富邦悍將,中信兄弟,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/10,2021,富邦悍將,樂天桃猿,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/11,2021,富邦悍將,味全龍,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/14,2021,富邦悍將,統一7-ELEVEn獅,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/15,2021,富邦悍將,統一7-ELEVEn獅,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/16,2021,富邦悍將,統一7-ELEVEn獅,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/17,2021,富邦悍將,味全龍,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/20,2021,富邦悍將,統一7-ELEVEn獅,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/21,2021,富邦悍將,味全龍,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/22,2021,富邦悍將,味全龍,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/23,2021,富邦悍將,味全龍,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/25,2021,富邦悍將,中信兄弟,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/27,2021,富邦悍將,中信兄弟,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/4/30,2021,富邦悍將,統一7-ELEVEn獅,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/1,2021,富邦悍將,統一7-ELEVEn獅,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/2,2021,富邦悍將,統一7-ELEVEn獅,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/4,2021,富邦悍將,樂天桃猿,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/5,2021,富邦悍將,樂天桃猿,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/7,2021,富邦悍將,中信兄弟,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/8,2021,富邦悍將,中信兄弟,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/9,2021,富邦悍將,中信兄弟,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/12,2021,富邦悍將,樂天桃猿,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/13,2021,富邦悍將,樂天桃猿,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/14,2021,富邦悍將,樂天桃猿,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/5/15,2021,富邦悍將,統一7-ELEVEn獅,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/7/13,2021,富邦悍將,味全龍,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/7/14,2021,富邦悍將,味全龍,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/7/17,2021,富邦悍將,中信兄弟,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/7/20,2021,富邦悍將,味全龍,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/7/23,2021,富邦悍將,統一7-ELEVEn獅,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/7/24,2021,富邦悍將,統一7-ELEVEn獅,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/7/25,2021,富邦悍將,樂天桃猿,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/7/27,2021,富邦悍將,樂天桃猿,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/7/30,2021,富邦悍將,樂天桃猿,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/8/3,2021,富邦悍將,味全龍,1,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/8/4,2021,富邦悍將,味全龍,0,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/8/6,2021,富邦悍將,味全龍,NA,0,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/8/8,2021,富邦悍將,味全龍,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/8/11,2021,富邦悍將,樂天桃猿,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/8/12,2021,富邦悍將,樂天桃猿,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/8/13,2021,富邦悍將,中信兄弟,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/8/15,2021,富邦悍將,統一7-ELEVEn獅,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/8/19,2021,富邦悍將,中信兄弟,1,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
2021/8/24,2021,富邦悍將,中信兄弟,0,1,6,1,1,0.869,0.323624596,35,52,2.786769881,86.91695989,1.13975604
